"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"Bielefeld University","2017","1305","10.1038/s41598-017-16860-x",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","29196722","https://pub.uni-bielefeld.de/publication/2915605","2915605"
"Bielefeld University","2017","1918","10.4172/2378-5756.1000435",FALSE,"OMICS International","Journal of Psychiatry","2378-5756",NA,NA,"https://pub.uni-bielefeld.de/publication/2916812","2916812"
"Bielefeld University","2018","774","10.1128/genomea.00103-18",FALSE,"American Society for Microbiology","Genome Announcements","2169-8287","cc_by_4_0","29496832","https://pub.uni-bielefeld.de/publication/2918969","2918969"
"Bielefeld University","2018","1057","10.3389/frobt.2018.00049",FALSE,"Frontiers","Frontiers in Robotics and AI","2296-9144","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2919119","2919119"
"Bielefeld University","2018","1316","10.1186/s12859-018-2130-5",FALSE,"BioMed Central","BMC Bioinformatics","1471-2105",NA,"29745861","https://pub.uni-bielefeld.de/publication/2919006","2919006"
"Bielefeld University","2018","840","10.1186/s13104-018-3437-z",FALSE,"Springer Nature","BMC Research Notes","1756-0500",NA,NA,"https://pub.uni-bielefeld.de/publication/2919979","2919979"
"Bielefeld University","2018","1630","10.1038/s41598-018-31309-5",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","30150644","https://pub.uni-bielefeld.de/publication/2930292","2930292"
"Bielefeld University","2018","1396","10.1186/s13006-018-0171-z",FALSE,"Springer Nature","International Breastfeeding Journal","1746-4358",NA,"29988704","https://pub.uni-bielefeld.de/publication/2921311","2921311"
"Bielefeld University","2018","1517","10.1371/journal.pone.0201362",FALSE,"PLoS","PLoS ONE","1932-6203","cc_by_4_0","30110358","https://pub.uni-bielefeld.de/publication/2930468","2930468"
"Bielefeld University","2018","962","10.3390/nu10060676",FALSE,"MDPI AG","Nutrients","2072-6643","cc_by_4_0","29861467","https://pub.uni-bielefeld.de/publication/2920837","2920837"
"Bielefeld University","2018","1396","10.1186/s12864-018-5360-z",FALSE,"Springer Nature","BMC Genomics","1471-2164","cc_by_4_0","30594132","https://pub.uni-bielefeld.de/publication/2932870","2932870"
"Bielefeld University","2018","2103","10.1016/j.celrep.2018.06.016",FALSE,"Elsevier BV","Cell Reports","2211-1247","cc_by_nc_nd_4_0","29972788","https://pub.uni-bielefeld.de/publication/2921018","2921018"
"Bielefeld University","2018","1396","10.1186/s12859-018-2349-1",FALSE,"BioMed Central","BMC Bioinformatics","1471-2105",NA,"30208838","https://pub.uni-bielefeld.de/publication/2931048","2931048"
"Bielefeld University","2019","279","10.1177/2041669518821702",FALSE,"SAGE ","i-Perception","2041-6695",NA,"30671222","https://pub.uni-bielefeld.de/publication/2933006","2933006"
"Bielefeld University","2017","2109","10.3389/fmicb.2017.00633",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,"28484430","https://pub.uni-bielefeld.de/publication/2909045","2909045"
"Bielefeld University","2017","2109","10.3389/fnhum.2017.00499",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"29089881","https://pub.uni-bielefeld.de/publication/2907072","2907072"
"Bielefeld University","2017","1386","10.1038/srep40586",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","28094279","https://pub.uni-bielefeld.de/publication/2908018","2908018"
"Bielefeld University","2017","2109","10.3389/fpsyg.2017.00212",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"28261142","https://pub.uni-bielefeld.de/publication/2908645","2908645"
"Bielefeld University","2017","1820","10.1002/ece3.2937",FALSE,"Wiley-Blackwell","Ecology and Evolution","2045-7758","cc_by_4_0","28515877","https://pub.uni-bielefeld.de/publication/2910479","2910479"
"Bielefeld University","2017","2109","10.3389/fpsyg.2017.00774",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"28559870","https://pub.uni-bielefeld.de/publication/2911597","2911597"
"Bielefeld University","2017","1396","10.1186/s12874-017-0369-6",FALSE,"Springer Nature","BMC Medical Research Methodology","1471-2288",NA,"28728549","https://pub.uni-bielefeld.de/publication/2913113","2913113"
"Bielefeld University","2017","1192","10.1186/s40479-017-0067-3",FALSE,"Springer Nature","Borderline Personality Disorder and Emotion Dysregulation","2051-6673",NA,"28649383","https://pub.uni-bielefeld.de/publication/2912754","2912754"
"Bielefeld University","2017","1517","10.1371/journal.pone.0182373",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203","cc_by_4_0","28767691","https://pub.uni-bielefeld.de/publication/2913283","2913283"
"Bielefeld University","2017","1946","10.2147/ndt.s142067",FALSE,"Dove Press","Neuropsychiatric Disease and Treatment","1176-6328","cc_by_nc_3_0","28794633","https://pub.uni-bielefeld.de/publication/2912406","2912406"
"Bielefeld University","2017","340","10.3390/robotics6040032",FALSE,"MDPI AG","Robotics","2218-6581","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2914849","2914849"
"Bielefeld University","2017","1552","10.1038/s41598-017-14762-6",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","29089524","https://pub.uni-bielefeld.de/publication/2914894","2914894"
"Bielefeld University","2017","1514","10.1371/journal.pone.0189067",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203","cc_0_1_0","29228023","https://pub.uni-bielefeld.de/publication/2915823","2915823"
"Bielefeld University","2017","1816","10.1186/s12915-017-0450-y",FALSE,"Springer Nature","BMC Biology","1741-7007",NA,"29179763","https://pub.uni-bielefeld.de/publication/2915518","2915518"
"Bielefeld University","2017","272","10.3390/robotics6040035",FALSE,"MDPI AG","Robotics","2218-6581","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2915520","2915520"
"Bielefeld University","2018","1887","10.3389/fmicb.2018.02046",FALSE,"Frontiers Media","Frontiers in Microbiology","1664-302x","cc_by_4_0","30319554","https://pub.uni-bielefeld.de/publication/2930465","2930465"
"Bielefeld University","2018","1517","10.1371/journal.pone.0200825",FALSE,"Public Library Science","PLOS ONE","1932-6203","cc_by_4_0","30024916","https://pub.uni-bielefeld.de/publication/2930516","2930516"
"Bielefeld University","2018","2242","10.1534/g3.118.200171",FALSE,"Genetics Society of America","G3: Genes|Genomes|Genetics","2160-1836",NA,"29954843","https://pub.uni-bielefeld.de/publication/2930693","2930693"
"Bielefeld University","2018","276","10.3390/technologies6040120",FALSE,"MDPI","Technologies","2227-7080","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2932656","2932656"
"Bielefeld University","2018","1848","10.3389/fmicb.2018.02680",FALSE,"Frontiers Media","FRONTIERS IN MICROBIOLOGY","1664-302x",NA,"30524383","https://pub.uni-bielefeld.de/publication/2932764","2932764"
"Bielefeld University","2018","1517","10.1371/journal.pone.0204338",FALSE,"Public Library Science","PLOS ONE","1932-6203","cc_by_4_0","30235321","https://pub.uni-bielefeld.de/publication/2931499","2931499"
"Bielefeld University","2018","1887","10.3389/fpsyg.2018.01909",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4_0","30459668","https://pub.uni-bielefeld.de/publication/2931850","2931850"
"Bielefeld University","2018","1373","10.1063/1.5037391",FALSE,"AIP Publishing","AIP Advances","2158-3226",NA,NA,"https://pub.uni-bielefeld.de/publication/2931317","2931317"
"Bielefeld University","2018","920","10.1186/s12544-018-0315-7",FALSE,"Springer Nature ","European Transport Research Review","1867-0717","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2931418","2931418"
"Bielefeld University","2018","1848","10.3389/fmicb.2018.02589",FALSE,"Frontiers Media","Frontiers in Microbiology","1664-302x","cc_by_4_0","30425699","https://pub.uni-bielefeld.de/publication/2931468","2931468"
"Bielefeld University","2018","1839","10.3389/fpsyg.2018.02338",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_4_0","30555375","https://pub.uni-bielefeld.de/publication/2932081","2932081"
"Bielefeld University","2018","1456","10.1186/s12936-018-2179-7",FALSE,"Biomed Central Ltd","Malaria journal","1475-2875",NA,"29338711","https://pub.uni-bielefeld.de/publication/2917040","2917040"
"Bielefeld University","2018","319","10.3390/antib7010004",FALSE,"MDPI AG","Antibodies","2073-4468","cc_by_4_0","31544857","https://pub.uni-bielefeld.de/publication/2917494","2917494"
"Bielefeld University","2018","1517","10.1371/journal.pone.0190421",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203","cc_by_4_0","29298348","https://pub.uni-bielefeld.de/publication/2916845","2916845"
"Bielefeld University","2018","1856","10.1038/s41535-018-0082-7",FALSE,"Nature Publishing Group","NPJ Quantum Materials","2397-4648","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2918656","2918656"
"Bielefeld University","2018","1713","10.1002/open.201700197",FALSE,"Wiley-Blackwell","ChemistryOpen","2191-1363","cc_by_nc_4_0","29531885","https://pub.uni-bielefeld.de/publication/2918721","2918721"
"Bielefeld University","2018","951","10.3389/frobt.2018.00077",FALSE,"Frontiers Media SA","Frontiers in Robotics and AI","2296-9144","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2921123","2921123"
"Bielefeld University","2018","1630","10.1038/s41598-018-28755-6",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","29993023","https://pub.uni-bielefeld.de/publication/2921159","2921159"
"Bielefeld University","2018","1456","10.1002/ece3.4125",FALSE,"Wiley","Ecology and Evolution","2045-7758","cc_by_4_0","29938100","https://pub.uni-bielefeld.de/publication/2920106","2920106"
"Bielefeld University","2019","401","10.5334/dsj-2019-006",FALSE,"Ubiquity Press, Ltd.","Data Science Journal","1683-1470","cc_by_3_0",NA,"https://pub.uni-bielefeld.de/publication/2933072","2933072"
"Bielefeld University","2019","1396","10.1186/s12859-018-2581-8",FALSE,"Springer Nature","BMC Bioinformatics","1471-2105",NA,"30634902","https://pub.uni-bielefeld.de/publication/2933161","2933161"
"Bielefeld University","2019","1848","10.3389/fpsyg.2019.00094",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"30774611","https://pub.uni-bielefeld.de/publication/2933647","2933647"
"Bielefeld University","2019","1416","10.3390/s19030616",FALSE,"MDPI","Sensors","1424-8220",NA,"30717177","https://pub.uni-bielefeld.de/publication/2933490","2933490"
"Bielefeld University","2019","1572","10.3389/fenvs.2019.00017",FALSE,"Frontiers Media SA","Frontiers in Environmental Science","2296-665X",NA,NA,"https://pub.uni-bielefeld.de/publication/2934001","2934001"
"Bielefeld University","2019","1641","10.1371/journal.pone.0212414",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_sa_4_0","30794606","https://pub.uni-bielefeld.de/publication/2919604","2919604"
"Bielefeld University","2018","1396","10.1186/s12884-018-1945-4",FALSE,"BioMed Central","BMC Pregnancy and Childbirth","1471-2393","cc_by_3_0","30075757","https://pub.uni-bielefeld.de/publication/2930390","2930390"
"Bielefeld University","2018","1916","10.1186/s12916-018-1140-5",FALSE,"BioMed Central","BMC Medicine","1741-7015",NA,"30208905","https://pub.uni-bielefeld.de/publication/2931141","2931141"
"Bielefeld University","2018","1447","10.1136/bmjopen-2018-022389",FALSE,"BMJ","BMJ Open","2044-6055",NA,"30061445","https://pub.uni-bielefeld.de/publication/2930453","2930453"
"Bielefeld University","2018","1050","10.7717/peerj.6026",FALSE,"PeerJ","PeerJ","2167-8359",NA,"30533312","https://pub.uni-bielefeld.de/publication/2932586","2932586"
"Bielefeld University","2019","1094","10.3390/app9030592",FALSE,"MDPI AG","Applied Sciences","2076-3417",NA,NA,"https://pub.uni-bielefeld.de/publication/2933750","2933750"
"Bielefeld University","2019","1396","10.1186/s12889-019-6523-9",FALSE,"Springer Nature","BMC Public Health","1471-2458",NA,"30755186","https://pub.uni-bielefeld.de/publication/2933820","2933820"
"Bielefeld University","2019","1641","10.1371/journal.pone.0216233",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4_0","31112551","https://pub.uni-bielefeld.de/publication/2935698","2935698"
"Bielefeld University","2019","1773","10.1038/s41598-019-43939-4",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","31092869","https://pub.uni-bielefeld.de/publication/2935739","2935739"
"Bielefeld University","2019","1994","10.3389/fpsyg.2019.01067",FALSE,"Frontiers Media Sa","Frontiers in Psychology","1664-1078","cc_by_4_0","31164847","https://pub.uni-bielefeld.de/publication/2936020","2936020"
"Bielefeld University","2019","1641","10.1371/journal.pone.0218086",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4_0","31188894","https://pub.uni-bielefeld.de/publication/2936069","2936069"
"Bielefeld University","2019","1040","10.1186/s13561-019-0233-y",FALSE,"Springer Nature","Health economics review","2191-1991","cc_by_4_0","31175475","https://pub.uni-bielefeld.de/publication/2936088","2936088"
"Bielefeld University","2019","1352","10.1186/s12859-019-2890-6",FALSE,"Springer Nature","BMC Bioinformatics","1471-2105","cc_by_4_0","31164082","https://pub.uni-bielefeld.de/publication/2936089","2936089"
"Bielefeld University","2019","1597","10.1063/1.5095063",FALSE,"AIP Publishing","Structural Dynamics","2329-7778","cc_by_4_0","31263739","https://pub.uni-bielefeld.de/publication/2936173","2936173"
"Bielefeld University","2019","1396","10.1186/s12889-019-7124-3",FALSE,"Springer Nature","BMC Public Health","1471-2458","cc_by_4_0","31226969","https://pub.uni-bielefeld.de/publication/2936203","2936203"
"Bielefeld University","2019","1859","10.1136/bmjopen-2018-027357",FALSE,"BMJ Publishing Group","BMJ Open","2044-6055","cc_by_4_0","31152034","https://pub.uni-bielefeld.de/publication/2936238","2936238"
"Bielefeld University","2019","1909","10.3389/fpubh.2019.00146",FALSE,"Frontiers Media","Frontiers in Public Health","2296-2565","cc_by_4_0","31245346","https://pub.uni-bielefeld.de/publication/2936246","2936246"
"Bielefeld University","2019","1773","10.1038/s41598-019-45634-w",FALSE,"Springer Nature","Scientific reports","2045-2322","cc_by_4_0","31239467","https://pub.uni-bielefeld.de/publication/2936252","2936252"
"Bielefeld University","2019","1641","10.1371/journal.pone.0214703",FALSE,"Public Library of Science","PLoS One","1932-6203","cc_by_4_0","31269026","https://pub.uni-bielefeld.de/publication/2936315","2936315"
"Bielefeld University","2019","2010","10.3389/fneur.2019.00655",FALSE,"Frontiers Media Sa","Frontiers in Neurology","1664-2295","cc_by_4_0","31275236","https://pub.uni-bielefeld.de/publication/2936328","2936328"
"Bielefeld University","2019","1177","10.3390/molecules24132508",FALSE,"MDPI","Molecules","1420-3049","cc_by_4_0","31324018","https://pub.uni-bielefeld.de/publication/2936412","2936412"
"Bielefeld University","2019","1592","10.1186/s12889-019-7267-2",FALSE,"Springer Nature","BMC Public Health","1471-2458","cc_by_4_0","31288788","https://pub.uni-bielefeld.de/publication/2936437","2936437"
"Bielefeld University","2019","1592","10.1186/s12934-019-1162-5",FALSE,"Springer Nature","Microbial Cell Factories","1475-2859","cc_by_4_0","31253141","https://pub.uni-bielefeld.de/publication/2936439","2936439"
"Bielefeld University","2019","2010","10.3389/fpsyg.2019.01505",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_4_0","31354564","https://pub.uni-bielefeld.de/publication/2936470","2936470"
"Bielefeld University","2019","2010","10.3389/fpsyg.2019.01527",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_sa_4_0","31338050","https://pub.uni-bielefeld.de/publication/2936472","2936472"
"Bielefeld University","2019","1641","10.1371/journal.pone.0217627",FALSE,"Public Library of Science (PLoS)","PloS one","1932-6203","cc_by_4_0","31247016","https://pub.uni-bielefeld.de/publication/2936498","2936498"
"Bielefeld University","2019","2010","10.3389/fpsyg.2019.01637",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_4_0","31379672","https://pub.uni-bielefeld.de/publication/2936543","2936543"
"Bielefeld University","2019","1592","10.1186/s12889-019-7187-1",FALSE,"Springer Nature","BMC Public Health","1471-2458","cc_by_4_0","31357973","https://pub.uni-bielefeld.de/publication/2936736","2936736"
"Bielefeld University","2019","901","10.3390/polym11081269",FALSE,"MDPI","Polymers","2167-8359","cc_by_4_0","31370213","https://pub.uni-bielefeld.de/publication/2936779","2936779"
"Bielefeld University","2019","1989","10.3389/fnhum.2019.00249",FALSE,"Frontiers Research Foundation","Frontiers in Human Neuroscience","1662-5161","cc_by_4_0","31396064","https://pub.uni-bielefeld.de/publication/2936800","2936800"
"Bielefeld University","2019","1471","10.3390/genes10080601",FALSE,"MDPI","Genes","2073-4425","cc_by_4_0","31405015","https://pub.uni-bielefeld.de/publication/2936839","2936839"
"Bielefeld University","2019","1396","10.1186/s12889-019-7458-x",FALSE,"BioMed Central","BMC public health","1868-7075","cc_by_4_0","31409319","https://pub.uni-bielefeld.de/publication/2936903","2936903"
"Bielefeld University","2019","1946","10.3389/fbioe.2019.00219",FALSE,"Frontiers Media","Frontiers in Bioengineering and Biotechnology ","2296-4185","cc_by_4_0","31620432","https://pub.uni-bielefeld.de/publication/2937045","2937045"
"Bielefeld University","2019","1478","10.3390/genes10090671",FALSE,"MDPI","Genes","2073-4425","cc_by_4_0","31480756","https://pub.uni-bielefeld.de/publication/2937135","2937135"
"Bielefeld University","2019","1396","10.1186/s12870-019-1973-x",FALSE,"BioMed Central","BMC Plant Biology","1471-2229","cc_by_4_0","31438864","https://pub.uni-bielefeld.de/publication/2937158","2937158"
"Bielefeld University","2019","1565","10.1136/bmjgh-2019-001633",FALSE,"BMJ Publishing Group","BMJ Global Health","2059-7908","cc_by_nc_4_0","31544903","https://pub.uni-bielefeld.de/publication/2937161","2937161"
"Bielefeld University","2019","1474","10.3390/ijerph16183417",FALSE,"Multidisciplinary Digital Publishing Institute (MDPI)","International journal of environmental research and public health","1661-7827","cc_by_4_0","31540040","https://pub.uni-bielefeld.de/publication/2937579","2937579"
"Bielefeld University","2019","416","10.1080/23802359.2019.1662751",FALSE,"Taylor & Francis","Mitochondrial DNA Part B","2380-2359","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2937610","2937610"
"Bielefeld University","2019","1641","10.1371/journal.pone.0223622",FALSE,"Public Library of Science","PLoS One","1932-6203","cc_by_4_0","31596876","https://pub.uni-bielefeld.de/publication/2937627","2937627"
"Bielefeld University","2019","177","10.3390/antib8040048",FALSE,"MDPI","Antibodies","2073-4468","cc_by_4_0","31548495","https://pub.uni-bielefeld.de/publication/2937628","2937628"
"Bielefeld University","2019","1432","10.1186/s12862-019-1514-0",FALSE,"BioMed Central","BMC Evolutionary Biology","1471-2148","cc_by_4_0","31604422","https://pub.uni-bielefeld.de/publication/2937830","2937830"
"Bielefeld University","2019","1773","10.1038/s41598-019-51245-2",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","31605024","https://pub.uni-bielefeld.de/publication/2937911","2937911"
"Bielefeld University","2019","1694","10.1080/20008198.2019.1676005",FALSE,"Taylor & Francis","European Journal of Psychotraumatology","2000-8198","cc_by_4_0","31681466","https://pub.uni-bielefeld.de/publication/2938023","2938023"
"Bielefeld University","2019","1592","10.1186/s13031-019-0230-0",FALSE,"Springer Nature","Conflict and Health","1752-1505","cc_by_4_0","31636698","https://pub.uni-bielefeld.de/publication/2938219","2938219"
"Bielefeld University","2019","1641","10.1371/journal.pone.0223986",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4_0","31626636","https://pub.uni-bielefeld.de/publication/2938248","2938248"
"Bielefeld University","2019","1956","10.3389/fpsyg.2019.02328",FALSE,"Frontiers Research Foundation","Frontiers in Psychology","1664-1078","cc_by_4_0","31681118","https://pub.uni-bielefeld.de/publication/2938327","2938327"
"Bielefeld University","2019","1988","10.3389/fmicb.2019.02448",FALSE,"Frontiers Media","Frontiers in Microbiology","1664-302x","cc_by_4_0","31736895","https://pub.uni-bielefeld.de/publication/2938413","2938413"
"Bielefeld University","2019","812","10.3390/chemistry1010012",FALSE,"MDPI","Chemistry","2624-8549","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2938420","2938420"
"Bielefeld University","2019","1909","10.3389/fevo.2019.00392",FALSE,"Frontiers Media","Frontiers in Ecology and Evolution","2296-701X","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2938510","2938510"
"Bielefeld University","2019","1978","10.3389/fnbot.2019.00088",FALSE,"Frontiers Media","Frontiers in Neurorobotics","1662-5218","cc_by_4_0","31708765","https://pub.uni-bielefeld.de/publication/2938538","2938538"
"Bielefeld University","2019","1963","10.1007/s40121-019-00273-6",FALSE,"Springer Nature","Infectious Diseases and Therapy","2193-8229","cc_by_4_0","31674000","https://pub.uni-bielefeld.de/publication/2938555","2938555"
"Bielefeld University","2019","1773","10.1038/s41598-019-52762-w",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","31705029","https://pub.uni-bielefeld.de/publication/2938765","2938765"
"Bielefeld University","2019","1592","10.1186/s13031-019-0238-5",FALSE,"Springer Nature","Conflict and Health","1752-1505","cc_by_4_0","31728157","https://pub.uni-bielefeld.de/publication/2938771","2938771"
"Bielefeld University","2019","960","10.1186/s12544-019-0381-5",FALSE,"SpringerOpen","European Transport Research Review","1867-0717","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2939008","2939008"
"Bielefeld University","2019","2194","10.2196/15190",FALSE,"JMIR Publications","JMIR formative research","2561-326X","cc_by_4_0","31724954","https://pub.uni-bielefeld.de/publication/2939027","2939027"
"Bielefeld University","2019","1988","10.3389/fpsyg.2019.02519",FALSE,"Frontiers Media","Frontiers in Psychology","1664-1078","cc_by_4_0","31787914","https://pub.uni-bielefeld.de/publication/2939045","2939045"
"Bielefeld University","2019","1591","10.1080/20008198.2019.1696590",FALSE,"Taylor & Francis","European Journal of Psychotraumatology","2000-8198","cc_by_4_0","31853333","https://pub.uni-bielefeld.de/publication/2939657","2939657"
"Bielefeld University","2019","1179","10.3390/polym11040620",FALSE,"MDPI AG","Polymers","2073-4360",NA,"30960604","https://pub.uni-bielefeld.de/publication/2934769","2934769"
"Bielefeld University","2019","1773","10.1038/s41598-019-41648-6",FALSE,"Springer Nature","Scientific reports","2045-2322",NA,"30940847","https://pub.uni-bielefeld.de/publication/2934791","2934791"
"Bielefeld University","2019","1773","10.1038/s41598-019-42213-x",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"30952927","https://pub.uni-bielefeld.de/publication/2934867","2934867"
"Bielefeld University","2019","385","10.3390/antiox8040094",FALSE,"MDPI AG","Antioxidants","2076-3921",NA,"30965652","https://pub.uni-bielefeld.de/publication/2934870","2934870"
"Bielefeld University","2019","1169","10.3390/nano9040585",FALSE,"MDPI AG","Nanomaterials","1936-2625",NA,"30970646","https://pub.uni-bielefeld.de/publication/2934872","2934872"
"Bielefeld University","2019","419","10.3390/colloids3020047",FALSE,"MDPI","Colloids and Interfaces","2504-5377","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2935387","2935387"
"Bielefeld University","2019","1909","10.3389/fpubh.2019.00093",FALSE,"Frontiers Media","Frontiers in Public Health","2296-2565","cc_by_4_0","31069207","https://pub.uni-bielefeld.de/publication/2935433","2935433"
"Bielefeld University","2019","2052","10.1080/19932820.2019.1607698",FALSE,"TAYLOR & FRANCIS","The Libyan journal of medicine","1993-2820","cc_by_nc_4_0","31032713","https://pub.uni-bielefeld.de/publication/2935483","2935483"
"Bielefeld University","2019","1773","10.1038/s41598-019-41275-1",FALSE,"Springer Nature","Scientific reports","2045-2322","cc_by_4_0","31036904","https://pub.uni-bielefeld.de/publication/2935488","2935488"
"Bielefeld University","2019","1206","10.1088/1367-2630/ab1a63",FALSE,"IOP","New Journal of Physics","1367-2630","cc_by_3_0",NA,"https://pub.uni-bielefeld.de/publication/2935519","2935519"
"Bielefeld University","2019","1773","10.1038/s41598-019-43706-5",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4_0","31076623","https://pub.uni-bielefeld.de/publication/2935556","2935556"
"Bielefeld University","2019","1044","10.3390/cancers11050655",FALSE,"MDPI","Cancers","2072-6694","cc_by_4_0","31083587","https://pub.uni-bielefeld.de/publication/2935594","2935594"
"Bielefeld University","2019","1396","10.1186/s12864-019-5756-4",FALSE,"Springer Nature","BMC genomics","1471-2164","cc_by_4_0","31088494","https://pub.uni-bielefeld.de/publication/2935645","2935645"
"Bielefeld University","2019","1773","10.1038/s41598-019-43770-x",FALSE,"Springer Science and Business Media LLC","Scientific reports","2045-2322","cc_by_4_0","31089166","https://pub.uni-bielefeld.de/publication/2935646","2935646"
"Bielefeld University","2019","784","10.3390/pharmaceutics11050220",FALSE,"MDPI","Pharmaceutics","1999-4923","cc_by_4_0","31067748","https://pub.uni-bielefeld.de/publication/2935650","2935650"
"Bielefeld University","2019","786","10.3390/pharmaceutics11040151",FALSE,"MDPI AG","Pharmaceutics","1999-4923",NA,"30939768","https://pub.uni-bielefeld.de/publication/2934762","2934762"
"Bielefeld University","2019","1909","10.3389/fchem.2019.00155",FALSE,"Frontiers Media SA","Frontiers in Chemistry","2296-2646",NA,"30972322","https://pub.uni-bielefeld.de/publication/2934768","2934768"
"Bielefeld University","2019","1956","10.3389/fbioe.2019.00232",FALSE,"Frontiers Media","Frontiers in Bioengineering and Biotechnology","2296-4185","cc_by_4_0","31616665","https://pub.uni-bielefeld.de/publication/2937220","2937220"
"Bielefeld University","2019","547","10.16910/jemr.12.2.2",FALSE,"Journal of Eye Movement Research","Journal of Eye Movement Research","1995-8692","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2936311","2936311"
"Bielefeld University","2019","1773","10.1038/s41598-019-50164-6",FALSE,"Springer Nature","Scientific reports","2045-2322","cc_by_4_0","31554839","https://pub.uni-bielefeld.de/publication/2937750","2937750"
"Bielefeld University","2019","530","10.12688/f1000research.19013.1",FALSE,"F1000 Research Ltd.","F1000Research","2046-1402","cc_by_4_0","31354949","https://pub.uni-bielefeld.de/publication/2936223","2936223"
"Bielefeld University","2019","488","10.5334/dsj-2019-038",FALSE,"Ubiquity Press, Ltd.","Data Science Journal","1683-1470","cc_by_4_0",NA,"https://pub.uni-bielefeld.de/publication/2934474","2934474"
"Bielefeld University","2019","1396","10.1186/s12898-019-0231-2",FALSE,"Springer Nature","BMC Ecology","1472-6785",NA,"30925873","https://pub.uni-bielefeld.de/publication/2934672","2934672"
"Bielefeld University","2019","1773","10.1038/s41598-019-41865-z",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"30944386","https://pub.uni-bielefeld.de/publication/2934760","2934760"
"Bielefeld University","2018","2178","10.1111/eva.12736",FALSE,"Wiley","Evolutionary Applications","1752-4571",NA,"30847007","https://pub.uni-bielefeld.de/publication/2932911","2932911"
"Bielefeld University","2019","1396","10.1186/s12884-018-2145-y",FALSE,"Springer Nature","BMC Pregnancy and Childbirth","1471-2393",NA,"30606156","https://pub.uni-bielefeld.de/publication/2932921","2932921"
"Bielefeld University","2019","1618","10.3390/md17110621",FALSE,"MDPI","Marine Drugs","1660-3397",NA,"31683510","https://pub.uni-bielefeld.de/publication/2938470","2938470"
"Bielefeld University","2019","1460","10.3390/ijms20225702",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4_0","31739438","https://pub.uni-bielefeld.de/publication/2939128","2939128"
"Bielefeld University","2019","1977","10.3389/fmicb.2019.02769",FALSE,"Frontiers Media","Frontiers in Microbiology","1664-302x","cc_by_4_0","31849906","https://pub.uni-bielefeld.de/publication/2939523","2939523"
"Bielefeld University","2019","1989","10.3389/fmicb.2019.01725",FALSE,"Frontiers Media","Frontiers in Microbiology","1664-302x","cc_by_4_0","31417519","https://pub.uni-bielefeld.de/publication/2936458","2936458"
